network_type,original_clustering,generated_mean_clustering,clustering_ratio,generated_clustering_values,original_tau,generated_mean_tau,tau_ratio,generated_tau_values
Q2_NP_001,0.5865433565402606,0.16073624329911507,3.649104548553859,"[0.15193054106179163, 0.16362294023190918, 0.15433831065926007, 0.14872333279782385, 0.15055915025893446, 0.15461391355236934, 0.17752325273903283, 0.15834657657999435, 0.17340316462888938, 0.16202359905333918, 0.17358974180205064, 0.16788309269545784, 0.17801598690753395, 0.16940114062029812, 0.17135763143362356, 0.14317912466660004, 0.18804469767271156, 0.16993648193338595, 0.16406041629092574, 0.17214708956664113, 0.14481876504345778, 0.164720854020976, 0.18019191416555147, 0.1555140026291166, 0.16875352064863275, 0.15342816051606745, 0.1770100454944249, 0.16494684131892123, 0.16647103022935653, 0.15724520994011565, 0.15291154598078324, 0.15292477039592153, 0.15054697763207003, 0.14563819332793906, 0.15748094884270886, 0.17520959823239587, 0.1497830965252862, 0.15974304793377878, 0.15574475048393802, 0.15486265132573415, 0.16939515193572796, 0.16063270191706255, 0.13800000491528777, 0.1705248023078026, 0.1551889127505977, 0.1793865885220609, 0.14664084547281844, 0.15570722680911253, 0.1793208816076815, 0.1780304291234022, 0.16431049752421364, 0.15377047134482166, 0.16550162066861568, 0.15743057773032443, 0.1487032069333411, 0.1785087131789449, 0.1880692119762389, 0.17344258204329505, 0.15488181018718591, 0.16403021981406446, 0.17574955040477133, 0.16040369411229718, 0.17098173410679274, 0.15637563521980447, 0.15904011353162306, 0.16104341925009905, 0.15187526828628245, 0.16923662158205735, 0.15795099909697902, 0.1520970735109022, 0.1582974834945001, 0.15356689746407357, 0.16392380895383055, 0.16087321821208678, 0.18177205074897165, 0.16490785850481882, 0.13574271046594905, 0.1813723081149669, 0.14631965337237876, 0.16268172744859113, 0.15178808258834528, 0.1732455993690631, 0.15310463070337355, 0.1528599596711052, 0.15242235508911559, 0.15663704547980745, 0.1595188847768827, 0.16168613269889187, 0.14808208352161817, 0.17106997523781464, 0.15431021767216532, 0.15041015924307038, 0.16091892691714438, 0.17858613902801912, 0.1631771794310494, 0.15151079718112273, 0.17706189162704786, 0.1538800599594295, 0.1536524370960059, 0.15664196918535975, 0.15513930010599492, 0.18441447109943218, 0.1477117695243223, 0.1725312598330705, 0.1437673303162561, 0.15126758893294215, 0.13753694098238614, 0.15417113759125203, 0.14878860025215218, 0.1678679353156321, 0.15774263341811892, 0.1616229116322934, 0.14365952340668542, 0.14918348513432478, 0.15359092362329063, 0.18464086366563148, 0.147472167903259, 0.17070555550713165, 0.15232425552577536, 0.15250933919430026, 0.14564411093869767, 0.1687329525471002, 0.13212634736464363, 0.15577382496652598, 0.18161518399111043, 0.18710815224324934, 0.16025797639692002, 0.17635396825986935, 0.16120094502447443, 0.17501598058639056, 0.15170505813624305, 0.1509918369497129, 0.17023537829195018, 0.15202088186420673, 0.14661737974666017, 0.17873501297602995, 0.16075276537092842, 0.15522748751944737, 0.16340523021262301, 0.15573298347245249, 0.16984013127178527, 0.14697968956576707, 0.1391557982138712, 0.16723760927720024, 0.16396752360022834, 0.14980638434996255, 0.14967857497879075, 0.1726964155850543, 0.16048362073552053, 0.1695298276966351, 0.157799047366549, 0.17308201105930723, 0.1446828763415685, 0.159650764186837, 0.15749706819225537, 0.17559639849019715, 0.1667943574079234, 0.16359594927940926, 0.16967845466532022, 0.15926583224172117, 0.16063653573738948, 0.16046830263689257, 0.18803854332281014, 0.16113443816089468, 0.16587933762387275, 0.1484015734086097, 0.14695594657364053, 0.17876523965275257, 0.16894148163498007, 0.17900943937626554, 0.14927937325207236, 0.15205854135162702, 0.17052389075796526, 0.16796334882693828, 0.13184997229232148, 0.14747568670779101, 0.1642115426452606, 0.15017552168082238, 0.14462809518161804, 0.1699553669133367, 0.14788650548806284, 0.15984437185300307, 0.1499354423291941, 0.18252498353821178, 0.14483386974708862, 0.16969437415773847, 0.1549476294832332, 0.15957962728532202, 0.156657576091857, 0.15231242386228783, 0.1616502583877572, 0.14991697233699297, 0.16149940122873793, 0.15931096740975717, 0.15307880504897112, 0.14605692204200507, 0.16084895496660204, 0.16272590741584078, 0.16782897324223903, 0.17170854835504426, 0.1641426222226485, 0.1823666178084979, 0.162913330879369, 0.1742038884383382, 0.15440673946631353, 0.1660908018258614, 0.14428124066223325, 0.1553038418809129, 0.15599883849250581, 0.1407348194851713, 0.14510397869530994, 0.1732966043314106, 0.14766933116919043, 0.1703218658350472, 0.1589892336210002, 0.15740582486524882, 0.16612960014310985, 0.17994424579704624, 0.17244116384045083, 0.14864507489050127, 0.15108099527135085, 0.1581778718236172, 0.18671102970755846, 0.15873750163552208, 0.1412428926665722, 0.17905234591602917, 0.15648061896302817, 0.178155865462367, 0.1775706062951583, 0.16296652602591244, 0.17146953936286893, 0.15066614047053112, 0.15189916331909015, 0.16039105304045728, 0.15826910013747428, 0.1759283264677767, 0.1596489961064499, 0.13653866773061818, 0.16371015317914653, 0.1680125987260803, 0.15426269506624138, 0.16237144834574235, 0.15499445688487812, 0.15460559696182175, 0.1584578077025774, 0.13891884958120065, 0.16199144583373873, 0.16558655560907176, 0.14540650424410628, 0.15553068623009517, 0.1436503446448094, 0.1527439767565483, 0.15068531772959956, 0.15714907484304239, 0.14036596280474695, 0.16686542453734496, 0.14788310028013565, 0.16082807271708668, 0.1848885808051771, 0.15297013067441814, 0.16359641972035255, 0.15900154900295627, 0.15373109029174326, 0.14856050338975565, 0.14488527668000414, 0.15308979371977777, 0.1420083594396382, 0.15947402349034773, 0.16101820852735574, 0.1765474903597617, 0.1839419526139669, 0.16943565932214022, 0.15337629095251762, 0.16628975252438993, 0.1718519556942486, 0.15653218791646412, 0.15470658581879146, 0.17613133002240797, 0.16468549128507848, 0.17117336402916664, 0.16276313438570686, 0.1689314924233772, 0.13899789303204257, 0.17056623252560957, 0.16612848864936303, 0.1597429371141727, 0.1731476755376746, 0.16243161731716002, 0.14567726058015953, 0.15797170075479486, 0.16793525367031323, 0.1546807485357068, 0.17459294144958842, 0.17435479705861542, 0.13812924070922006, 0.15363256480622087, 0.16108674832757766, 0.14706389944920764, 0.1481309332725976, 0.15238224142905632, 0.16444821218955752, 0.15236684635549444, 0.18197324899407646, 0.17172122040777638, 0.15960562372514714, 0.1768765575079488, 0.18005052223318477, 0.16105045963616185, 0.15294772055490696, 0.1801042418853658, 0.16646706901421227, 0.15064887821243952, 0.17519373835866942, 0.1443891995257039, 0.17253036268891414, 0.15680007891050202, 0.14456778293442146, 0.16199580841198255, 0.157913299343077, 0.1727841349874374, 0.14840489157498257, 0.16441470466238267, 0.1795168492020917, 0.16648014052085727, 0.17876651785320516, 0.13234013574101763, 0.16631215526749815, 0.17848196712302164, 0.14785990270791846, 0.1564122069047484, 0.18029329744312386, 0.1625524839311311, 0.15700460339263228, 0.15111257564817937, 0.13942687190881206, 0.1515259840665601, 0.17017318688441682, 0.14079166247990715, 0.1775699718377268, 0.14780563320998633, 0.14626414238244617, 0.1597231269597345, 0.18702323014641245, 0.18115404660108667, 0.1492554711899866, 0.19739986492261563, 0.14436656585779392, 0.1570493581118405, 0.16302336702468045, 0.14758625386733087, 0.16518311253746096, 0.14810056592353243, 0.138919231505309, 0.15999940969684848, 0.1773220883386002, 0.14938911460161108, 0.15932648076610925, 0.16932371234135002, 0.1541927366535679, 0.15677507611553956, 0.17103876203228863, 0.16525230553985598, 0.16995392929580003, 0.17149636091844556, 0.1726374133870147, 0.16591209050163921, 0.16223660900225303, 0.14456910339732368, 0.15035037219576106, 0.18146960555957647, 0.14614368980163145, 0.15082783130911473, 0.14544196591058398, 0.15468090760566602, 0.17606402728834475, 0.15156930759004122, 0.16072745727966667, 0.1607234391360482, 0.15806720339040445, 0.1652924352544392, 0.17722872581442806, 0.17063884618298727, 0.16233369131624126, 0.17393498462079002, 0.14305361230729463, 0.1552758587588309, 0.16676962658527533, 0.14871950678780588, 0.16818540684522484, 0.17127340896690743, 0.1632824852193461, 0.14965322045958127, 0.13731570183160388, 0.17299539056739546, 0.1555839173040599, 0.15859483757738752, 0.1577468937680965, 0.16742782249630922, 0.16295218482337348, 0.1735033467677243, 0.17388247730212267, 0.15042924338589975, 0.1634981959730998, 0.173518362867739, 0.15325969336664524, 0.16766924921301504, 0.1616584657207605, 0.14911321127195037, 0.1713901749951098, 0.161574611293159, 0.14914406546360762, 0.16867521865645516, 0.1535679393592894, 0.15882734231781984, 0.1541508287919771, 0.13341883087637849, 0.18116177455468194, 0.15243876923443486, 0.1554736681108761, 0.16690413294925915, 0.1634597503346917, 0.17809262669240153, 0.17025234280370782, 0.13504369545039402, 0.18587278977324945, 0.15731474972022866, 0.13805980393840417, 0.16375747124175682, 0.1467880697100136, 0.1518413646896619, 0.1643881407602207, 0.15954877882122465, 0.15416478564053385, 0.15308900123376154, 0.16594960541156245, 0.1612864783213784, 0.15104171254138418, 0.14567435045903945, 0.18450596331495103, 0.17290902417086865, 0.1533781271561551, 0.1585720032713184, 0.16275853862634987, 0.16343159616684338, 0.16469562038799304, 0.1660579199912158, 0.1654159430545583, 0.1775948600814911, 0.19246529037081622, 0.15977845527521856, 0.15018496929088918, 0.14891691590490727, 0.1560356470033738, 0.1716219903456042, 0.1554963003902867, 0.2069782330993514, 0.17721675382572277, 0.18155056244933343, 0.1827310059508202, 0.1609184192470617, 0.15416554124453552, 0.157948896214681, 0.15119474842947966, 0.16733957971644434, 0.13832294904159056, 0.1515650396033171, 0.1497536778684166, 0.15198196795438562, 0.17059877799628245, 0.1495945425629261, 0.16193164203765575, 0.1653343602119285, 0.14509182663559247, 0.14376520027143913, 0.14246485889463656, 0.1515197812059619, 0.17211835049343258, 0.15401685517784588, 0.1579015232195643, 0.1620917087658808, 0.14655787369691112, 0.16702739134017866, 0.17768693694202653, 0.16787084300687827, 0.15520839365712244, 0.13631109988648218, 0.1599480971818902, 0.17166575454407335, 0.16737075673420546, 0.1444360698840481, 0.1440498770079406, 0.1505940183419309, 0.15313156550843013, 0.16039438752169777, 0.15825963959700706, 0.18951460024965983, 0.16827666744169228, 0.1673413775627867, 0.19720802351443123, 0.15933437655456606]",0.11381060830819034,0.08579770968322753,1.3264993754307526,"[0.08331082614220796, 0.08921029348140985, 0.0925486205778451, 0.0955303849437455, 0.08409262246225975, 0.08914231982263071, 0.08268146476471278, 0.08485421646131673, 0.08032535077127578, 0.09115021420117289, 0.08511370205155422, 0.08496259774872454, 0.07705919768803092, 0.0828558661156479, 0.08286110180030866, 0.08417914700119568, 0.09498298591130637, 0.08495949687839276, 0.09006694434635279, 0.07525402837397964, 0.08493324826975278, 0.0868131577132352, 0.08145248650204476, 0.08071708836000811, 0.08725587515861653, 0.07401825821902269, 0.08062852209077785, 0.07207318528935377, 0.08265038607422938, 0.08011605638420309, 0.0854163347510884, 0.08923825713159594, 0.09788645991982253, 0.08249487557169108, 0.08801993151403437, 0.09266276673169926, 0.07995959698528625, 0.08651315072358638, 0.08075188101613166, 0.08734229860296738, 0.09209179463613756, 0.08428571558075282, 0.07586731409077614, 0.0945666226786983, 0.0881059148806701, 0.07655706902354097, 0.08797470023430103, 0.08532355146455363, 0.08154625200467425, 0.08658788947193095, 0.08264080057126898, 0.08889034114985163, 0.09009269549303414, 0.08063250715448995, 0.07071001026183642, 0.1032289028418884, 0.08294749574648522, 0.07215931873126115, 0.089116689434, 0.09580278798369639, 0.09317481346930163, 0.09011773235698313, 0.0758879003062228, 0.08313492331261316, 0.0858153374525623, 0.07234277981253016, 0.0922198784519785, 0.07653101590335931, 0.08200597529040127, 0.0967788667949695, 0.08548663543518267, 0.08416318187368504, 0.08613932174013518, 0.09449746185746521, 0.08473900690694539, 0.07711386963960033, 0.07987935000619836, 0.08419807939121868, 0.0786022453699708, 0.08848632437112074, 0.08259108369939537, 0.07717220487723597, 0.08408492162591895, 0.08316829632479342, 0.08378481927912752, 0.08325055313864273, 0.08157765901503052, 0.0712748419040376, 0.07460819557067327, 0.08923308543533517, 0.08630749375048968, 0.09408393830857391, 0.08061984544339461, 0.08591962470227474, 0.08386288776442964, 0.09327891292878263, 0.08144769915741734, 0.08302683863902321, 0.0793020139068286, 0.08941721346335074, 0.08242855420258877, 0.0835588120352823, 0.08444878151069382, 0.08810568043913813, 0.084952363075557, 0.09383245974887208, 0.08567854778994823, 0.08824622972585257, 0.09335264118364792, 0.09264701934819106, 0.08051877924798949, 0.09724337406527861, 0.07058649072895189, 0.09254583258252587, 0.08330785349503886, 0.09053784502241505, 0.08290869573640558, 0.07328528732071453, 0.09538047211097296, 0.08835287370724741, 0.07947772626020727, 0.09595798273144945, 0.0950672796366261, 0.07965378211636266, 0.09313316947757752, 0.09494784394852678, 0.09995944073883457, 0.08513417243987144, 0.08983014735557474, 0.09126348225711396, 0.08526466207753969, 0.08916510570477222, 0.08211669676635966, 0.07779369261285857, 0.08559160484201712, 0.07638318580746932, 0.09478282042548357, 0.08434726395235445, 0.09812999956257948, 0.08651441071870532, 0.09405842060728917, 0.07934199339162967, 0.09918721310620576, 0.08762007957359383, 0.09603298562105934, 0.07062718136202913, 0.09622274240623753, 0.0754467758215834, 0.08701881756162963, 0.08310231544043604, 0.0831846414574473, 0.08113075129343161, 0.09733055949597728, 0.08092894234873556, 0.08993671923355981, 0.07980346590810869, 0.08225111228180502, 0.08843368650412703, 0.07628174447164117, 0.08037670106836059, 0.09038290834951469, 0.07608430989011764, 0.07730403680630743, 0.09575652369915497, 0.09080572249433169, 0.09040294232947858, 0.08824945487093189, 0.08627911903841821, 0.08577125894993877, 0.08486235542927825, 0.07528341792913412, 0.07330579882575108, 0.09248997642074756, 0.07850881620570307, 0.09269552149166656, 0.08312100645654014, 0.0767791635323607, 0.0901556191063847, 0.08672629571916284, 0.08395133260609103, 0.08688467684363009, 0.0881769132144398, 0.09750126329498429, 0.08574201245016856, 0.08632397676671001, 0.07790844290515565, 0.09001154315866529, 0.08081281075104212, 0.07520502934221376, 0.09235848233518172, 0.09728211830417922, 0.08876660188952196, 0.08741592114799616, 0.08994609784145217, 0.06711632963485434, 0.08001692296752866, 0.08054857503769551, 0.08737645864376013, 0.09242719464735676, 0.07672269745878292, 0.08809791864889549, 0.09073022115602812, 0.07528732566632014, 0.08659461130089698, 0.09656088788675365, 0.07642677914143148, 0.08158489098179002, 0.08519306549540283, 0.08637757158198794, 0.10593487477307803, 0.08753208930525365, 0.07194208354330515, 0.10002534329856949, 0.09252191045151274, 0.08454904597448465, 0.09686890273336615, 0.08921137161984964, 0.10267626789129955, 0.09179557912879317, 0.07520614548342172, 0.07584730816388684, 0.08233305099533607, 0.0845368784372121, 0.09796179767014394, 0.09192323699999552, 0.08419875992316979, 0.08279292064021619, 0.09640679068136253, 0.09145356432012876, 0.07522347394156181, 0.0792189119180513, 0.08769273213937229, 0.08798123052043882, 0.0911657131473099, 0.09460773601286292, 0.09066545586138335, 0.09416423902604276, 0.08381926190320198, 0.08217888909126621, 0.08252483135617067, 0.08940788957835188, 0.08600191602137208, 0.08914756906097915, 0.08933754016547209, 0.07646503487853666, 0.08988663293215392, 0.07549340358021271, 0.09773853964044887, 0.090446106073859, 0.08571868465009305, 0.09600314848439384, 0.09084008526193112, 0.07618404811645961, 0.0745774591088387, 0.07946572317250016, 0.0879917787807734, 0.08864514625057603, 0.08504389596963649, 0.07859307649751623, 0.08519569945220729, 0.08221133975300882, 0.08752774223644397, 0.09704828981579536, 0.07239140823684899, 0.0951848919102034, 0.08088733396493188, 0.08739396579861393, 0.0743366765832952, 0.07470711680401004, 0.08380908317975094, 0.08349063987785997, 0.08958844973813317, 0.08273949635407715, 0.08591564173350451, 0.09880984767333126, 0.08309397417896859, 0.07851687224720535, 0.0964059516862054, 0.09515823594202218, 0.08175008084433928, 0.07867646255234315, 0.08701191507767758, 0.08047538518026255, 0.08145720209786524, 0.08731553522871983, 0.0833777117022573, 0.08149222221076835, 0.09442838496104376, 0.08930645256660522, 0.09736144147026538, 0.08569373501882174, 0.08373711669796652, 0.08946868268232828, 0.09584968669158044, 0.10129754514684058, 0.10987205549326061, 0.08852611916167057, 0.08427707773824732, 0.08457669934319005, 0.08020155772022967, 0.08462188701471222, 0.08544859683502454, 0.08050988702322114, 0.08976420944878945, 0.09315747434306851, 0.0966053941399474, 0.0855482784807846, 0.07852698494425239, 0.0832510749088753, 0.07989975887995014, 0.08591526643170158, 0.08531767902295889, 0.08427860414458206, 0.08583926774589307, 0.0824436606957344, 0.08007137116416131, 0.09374529079389726, 0.08194363553940126, 0.10154052172848226, 0.07602990162484406, 0.08194151152562859, 0.08478875082868424, 0.08606027926362415, 0.08745981847270952, 0.09832836486578495, 0.0866459579464447, 0.09124297025479061, 0.0863650697951772, 0.09060282332125262, 0.08856221514664406, 0.08420343239890447, 0.07699826188165407, 0.07016625948255692, 0.07041602836946645, 0.08000171336869479, 0.07935713978735379, 0.07843475671752333, 0.08879619681736083, 0.0906659442735742, 0.08990009235404972, 0.0895401651126815, 0.06751676271260813, 0.0865699316403069, 0.07611143291200438, 0.07734935836876464, 0.07245084366954122, 0.07660826111319896, 0.09149444331083476, 0.07401824206798965, 0.09850932239794508, 0.08871606951404146, 0.09064219987095597, 0.08135454415103437, 0.08242012300186587, 0.08148958936271382, 0.07879542396486724, 0.09174192314010073, 0.08074101763683811, 0.08651573390387454, 0.08600069075189001, 0.09191105582615752, 0.08620598496487891, 0.0867231817013128, 0.07441156827879279, 0.08817772444269435, 0.0894117972203006, 0.09062237431546481, 0.0843444192049153, 0.09775213159789797, 0.09037111973273741, 0.10193611594168617, 0.08952805090789402, 0.07384749530894587, 0.08056065140257047, 0.07885619919607814, 0.0939897277238532, 0.09585186794675081, 0.08126663632700466, 0.08789204321074345, 0.089945243504938, 0.07647634921442066, 0.08470770290962258, 0.09094732908133386, 0.08667746766243606, 0.08569736030069854, 0.07640739753456462, 0.0899585791708747, 0.09497582265869908, 0.08716177396877477, 0.08873132683177243, 0.08911388436413543, 0.08034685233930118, 0.0882359629963115, 0.08289465429466294, 0.07716251474458487, 0.08314598673913152, 0.09440249703842549, 0.0852149768246667, 0.07875472506226781, 0.07340722183811002, 0.086450971485085, 0.08731525211721021, 0.09388841338472935, 0.07965037798916229, 0.08001114449119717, 0.09131660770292582, 0.08516015867434762, 0.07854970047275679, 0.08531288691796586, 0.0841640194209928, 0.08207274081579892, 0.0800040690791472, 0.08851965359129865, 0.09868468382866863, 0.0895711730214763, 0.08312497201171572, 0.08498689781717943, 0.08814188273796346, 0.08645380743186096, 0.08088792732846316, 0.0982000385328702, 0.0860240002277081, 0.08188889491859992, 0.09684176522569649, 0.0886801608926912, 0.08406398737814685, 0.07463155832201651, 0.0800684726192478, 0.08649442724180088, 0.09006324402223527, 0.08840106728835394, 0.08001578569234616, 0.10329119061134973, 0.08159810851368347, 0.07307977455733206, 0.0862034603514067, 0.08675237209157481, 0.10717275019930711, 0.09284992910728478, 0.09807837516515754, 0.08551386320986762, 0.08448030207413842, 0.08184347463534174, 0.09872499109415023, 0.08447523303319253, 0.07495032487950762, 0.09155727752855332, 0.090872496729342, 0.07589422603226242, 0.08393594751177999, 0.08483633143603748, 0.08683405480420951, 0.0889762804122018, 0.0889009460690278, 0.09550435165725824, 0.09116775462252084, 0.0843836029615013, 0.09005990375686342, 0.07602188780478394, 0.09432170983251846, 0.08409606171200958, 0.09137334855256952, 0.07526237386466127, 0.08237048748322358, 0.07845793743630192, 0.08984424348788447, 0.07709192823951984, 0.08496293178627089, 0.08673981613292049, 0.0922062036686454, 0.07756312427476782, 0.08293093805953862, 0.0796924472844928, 0.09373657591773184, 0.08451439170725342, 0.0820681848528846, 0.08435632277602714, 0.08807405154169547, 0.083441121539013, 0.0750671803453856, 0.08615497829326302, 0.07827338179021331, 0.08318411857734002, 0.09313746256401148, 0.0988466309865491, 0.0902932089692495, 0.07255925104146423, 0.09579987263424115, 0.0737447997138861, 0.08565669835754937, 0.09149237952474322, 0.09775828166956574, 0.08174159496166959, 0.10129672872866267, 0.0835323329380051, 0.07819236238832974, 0.09577694139257052, 0.08124739016605, 0.08109990969870606, 0.08516996377100507]"
